Journey_ID,Customer_ID,Product_ID,Visit_Date,Visit_Time,Stage,Action,Duration_Seconds
J508177,C101563,P1003,06-03-2024,01:38:01,Homepage,view,196
J653387,C100004,P1006,26-01-2023,21:19:04,Homepage,view,229
J780278,C100695,P1023,11-05-2022,16:05:56,Product Page,view,293
J955052,C102736,P1022,17-11-2025,08:52:48,Homepage,view,317
J481826,C100792,P1021,22-10-2024,17:34:10,Homepage,view,245
J637372,C102329,P1017,03-12-2024,23:16:31,Homepage,view,139
J895526,C100596,P1012,02-12-2024,17:25:37,Checkout,purchase,241
J668087,C102211,P1013,11-11-2024,01:26:30,Homepage,view,213
J463369,C101240,P1003,23-01-2025,08:48:40,Product Page,view,207
J950631,C101547,P1017,31-03-2022,07:38:40,Homepage,view,392
J532587,C101848,P1008,07-12-2024,15:55:47,Checkout,drop off,106
J151997,C100235,P1009,02-05-2024,22:49:43,Homepage,view,69
J213113,C100309,P1001,13-01-2025,22:30:47,Homepage,view,342
J258416,C100043,P1009,11-02-2025,23:25:44,Product Page,view,230
J419130,C100844,P1005,22-12-2024,11:21:31,Checkout,purchase,64
J249400,C101748,P1001,23-09-2022,01:30:18,Checkout,drop off,219
J636612,C100820,P1008,20-04-2022,08:34:08,Product Page,view,281
J779682,C101172,P1020,27-09-2023,01:25:34,Homepage,view,131
J927159,C100620,P1019,09-04-2024,01:07:11,Checkout,drop off,236
J200143,C101507,P1018,16-06-2024,04:51:50,Checkout,drop off,48
J407086,C102352,P1011,14-10-2022,15:25:08,Checkout,drop off,66
J945377,C101610,P1005,10-03-2024,21:08:09,Checkout,drop off,141
J254615,C100933,P1002,25-05-2022,14:57:59,Product Page,view,184
J872888,C102478,P1006,10-10-2024,07:49:55,Homepage,view,166
J691351,C100542,P1001,04-11-2022,03:07:38,Homepage,view,58
J288666,C102907,P1021,10-04-2023,18:51:21,Product Page,view,290
J802038,C102797,P1008,28-11-2022,03:41:57,Product Page,view,210
J191131,C102708,P1006,12-01-2024,11:47:19,Product Page,view,39
J620777,C102432,P1006,16-03-2024,18:58:21,Product Page,view,373
J236005,C100310,P1006,14-12-2024,04:08:37,Product Page,view,120
J669938,C102474,P1022,27-06-2025,18:26:13,Checkout,drop off,101
J946086,C102530,P1018,16-03-2022,13:21:09,Homepage,view,206
J702527,C100241,P1010,13-10-2023,21:08:19,Homepage,view,311
J296662,C102003,P1003,07-11-2023,13:47:20,Homepage,view,144
J379719,C102636,P1023,03-09-2022,01:07:54,Checkout,drop off,352
J537157,C100734,P1025,08-03-2023,15:08:23,Checkout,drop off,160
J860360,C102748,P1024,30-03-2024,03:35:19,Product Page,view,210
J264570,C100524,P1010,22-07-2025,08:09:09,Product Page,view,107
J789141,C102300,P1004,01-08-2022,22:53:31,Checkout,drop off,82
J865219,C100696,P1008,04-08-2025,13:54:50,Homepage,view,273
J766384,C102825,P1012,18-04-2024,07:24:18,Product Page,view,324
J747464,C100723,P1016,20-10-2024,23:21:44,Checkout,drop off,349
J924327,C101735,P1017,11-08-2023,12:18:52,Product Page,view,168
J291851,C100822,P1007,01-11-2025,12:25:34,Homepage,view,233
J203632,C101599,P1003,26-02-2025,08:50:43,Homepage,view,143
J553402,C101855,P1022,16-08-2024,12:39:00,Product Page,view,286
J945174,C101851,P1013,26-10-2025,06:57:28,Product Page,view,93
J340458,C100235,P1007,27-03-2024,16:04:43,Product Page,view,31
J975746,C102935,P1016,18-03-2022,14:01:34,Product Page,view,233
J598841,C102032,P1015,20-05-2023,05:37:02,Product Page,view,183
J991011,C101168,P1001,09-02-2025,08:04:36,Product Page,view,288
J987287,C100818,P1019,13-10-2025,03:52:48,Product Page,view,314
J172088,C101666,P1023,22-02-2024,06:37:06,Homepage,view,330
J735430,C102677,P1018,09-02-2025,08:25:56,Homepage,view,159
J368647,C102450,P1005,17-04-2024,23:40:34,Product Page,view,306
J915431,C101321,P1020,02-04-2025,16:41:50,Homepage,view,320
J857560,C100650,P1024,03-10-2022,19:15:40,Homepage,view,173
J362405,C100906,P1003,18-05-2022,08:09:13,Checkout,drop off,104
J591830,C102484,P1016,22-06-2022,04:46:26,Homepage,view,177
J153974,C101293,P1007,22-01-2023,02:06:37,Homepage,view,396
J631860,C100034,P1009,04-12-2023,21:57:49,Product Page,view,100
J154734,C100707,P1013,25-02-2024,19:08:46,Homepage,view,384
J655375,C100143,P1004,05-01-2023,21:37:45,Checkout,drop off,314
J985093,C101315,P1008,09-08-2024,22:59:33,Checkout,drop off,250
J705886,C101819,P1009,01-05-2022,15:19:15,Checkout,drop off,85
J150169,C102771,P1004,25-10-2022,08:51:27,Product Page,view,153
J789282,C102827,P1003,16-07-2022,14:25:54,Product Page,view,149
J269711,C101664,P1011,07-08-2022,19:18:16,Homepage,view,275
J120968,C102552,P1021,10-01-2025,08:16:19,Checkout,drop off,217
J632798,C101134,P1014,05-08-2023,09:54:13,Checkout,purchase,213
J752245,C100968,P1009,28-07-2023,05:32:22,Checkout,drop off,95
J774913,C102453,P1010,21-09-2023,09:48:22,Product Page,view,49
J281430,C102691,P1001,02-10-2025,12:48:22,Product Page,view,221
J701495,C102087,P1018,09-07-2023,13:09:08,Checkout,drop off,58
J265861,C100084,P1020,20-05-2022,20:05:53,Checkout,purchase,175
J534310,C101869,P1010,16-11-2022,03:56:03,Homepage,view,187
J835339,C101229,P1015,17-01-2025,07:23:40,Checkout,drop off,140
J223027,C102271,P1021,28-05-2022,11:50:55,Checkout,purchase,106
J465185,C101331,P1019,11-04-2024,14:57:07,Homepage,view,237
J777458,C101357,P1013,27-02-2025,18:41:38,Checkout,drop off,285
J737617,C101415,P1007,08-05-2022,05:07:18,Product Page,view,348
J447550,C102584,P1022,30-10-2025,22:47:48,Checkout,drop off,379
J400684,C102575,P1009,04-11-2023,07:59:45,Product Page,view,370
J694448,C102646,P1022,28-11-2024,03:11:15,Homepage,view,56
J484291,C100728,P1010,16-06-2024,11:32:18,Product Page,view,394
J597687,C100205,P1001,25-02-2024,16:57:25,Homepage,view,171
J731998,C100451,P1008,06-12-2023,12:44:19,Product Page,view,366
J169507,C102570,P1009,25-04-2024,10:07:46,Checkout,drop off,61
J316037,C101047,P1006,17-03-2023,16:48:09,Product Page,view,352
J285486,C100343,P1005,02-09-2023,05:05:13,Product Page,view,114
J922215,C100044,P1010,29-08-2022,23:00:48,Checkout,drop off,78
J433558,C100720,P1019,18-05-2024,10:03:39,Checkout,drop off,63
J567534,C101983,P1018,18-08-2023,10:38:22,Checkout,drop off,43
J767363,C100992,P1002,23-04-2023,14:48:49,Product Page,view,43
J879912,C102630,P1018,31-07-2023,02:56:20,Product Page,view,386
J537254,C101788,P1013,31-01-2025,00:27:44,Product Page,view,365
J733679,C102821,P1022,05-11-2023,09:10:01,Checkout,drop off,98
J109699,C101539,P1002,06-10-2023,12:20:24,Product Page,view,132
J786537,C100049,P1006,07-10-2025,09:46:08,Checkout,drop off,321
J880679,C102844,P1021,08-05-2022,19:34:31,Homepage,view,324
J912680,C100005,P1007,10-03-2023,02:30:54,Checkout,purchase,369
J970659,C101291,P1016,03-12-2023,12:31:31,Homepage,view,348
J138928,C101174,P1020,27-02-2023,17:37:52,Product Page,view,353
J678918,C101012,P1024,31-07-2023,03:57:19,Product Page,view,103
J298659,C100174,P1008,02-09-2024,03:49:45,Checkout,purchase,68
J737370,C101393,P1015,23-10-2023,03:05:17,Product Page,view,352
J468263,C100620,P1004,25-04-2022,04:14:07,Checkout,drop off,72
J560549,C102370,P1023,23-07-2022,12:45:05,Homepage,view,266
J318328,C100280,P1021,01-09-2023,23:06:00,Product Page,view,97
J987197,C100911,P1010,01-01-2024,16:35:22,Checkout,purchase,79
J526974,C102415,P1005,17-07-2024,05:46:17,Checkout,drop off,191
J538429,C100593,P1006,19-02-2022,17:33:07,Checkout,drop off,191
J444497,C102277,P1010,28-03-2024,06:56:49,Product Page,view,220
J219204,C100766,P1023,12-06-2025,15:54:23,Homepage,view,71
J617934,C101520,P1002,25-10-2023,13:42:29,Homepage,view,163
J359576,C102883,P1008,10-05-2025,02:54:33,Homepage,view,130
J291956,C101480,P1017,17-01-2025,04:09:00,Homepage,view,349
J105431,C101322,P1005,05-08-2025,00:50:28,Checkout,purchase,145
J200308,C101333,P1014,19-06-2022,23:47:16,Checkout,drop off,52
J873147,C101080,P1011,05-11-2025,05:33:41,Checkout,drop off,196
J477225,C101515,P1010,06-08-2025,05:14:57,Product Page,view,390
J697438,C101865,P1001,11-03-2022,00:38:18,Homepage,view,49
J367387,C101255,P1009,23-11-2022,19:36:46,Product Page,view,242
J687381,C100862,P1015,18-04-2024,20:44:10,Product Page,view,291
J750583,C100833,P1017,19-10-2022,04:25:57,Product Page,view,32
J512125,C102562,P1008,19-07-2022,20:26:07,Product Page,view,162
J954071,C102922,P1012,10-11-2022,01:10:56,Homepage,view,369
J991758,C102561,P1016,20-08-2025,04:27:23,Product Page,view,38
J631059,C102518,P1002,01-04-2022,19:29:15,Checkout,drop off,257
J320869,C101528,P1023,12-06-2023,16:08:33,Homepage,view,130
J597979,C100707,P1003,13-10-2024,20:23:28,Product Page,view,177
J246205,C100001,P1012,19-05-2023,17:58:30,Product Page,view,244
J931133,C102792,P1018,30-01-2025,08:56:17,Product Page,view,232
J956117,C102953,P1019,13-05-2022,08:34:43,Product Page,view,249
J674611,C101518,P1015,04-12-2025,14:20:14,Homepage,view,290
J518141,C101271,P1001,13-10-2024,05:42:23,Homepage,view,138
J444783,C101338,P1012,07-02-2024,09:38:10,Checkout,purchase,45
J677580,C101611,P1015,05-04-2024,17:26:18,Homepage,view,300
J107195,C102521,P1015,16-12-2024,11:08:09,Checkout,drop off,54
J655931,C100195,P1020,19-05-2024,21:14:36,Product Page,view,198
J907437,C101745,P1007,27-05-2025,00:20:02,Checkout,drop off,120
J429714,C100158,P1006,05-05-2023,09:38:58,Homepage,view,351
J624304,C101019,P1010,22-01-2024,21:57:17,Product Page,view,152
J431718,C100562,P1019,20-10-2025,04:19:26,Product Page,view,362
J635415,C101911,P1016,03-04-2024,06:31:43,Checkout,drop off,188
J289140,C101873,P1024,12-06-2024,17:21:38,Product Page,view,145
J576473,C100493,P1021,03-07-2022,04:28:14,Product Page,view,120
J757567,C101895,P1016,12-01-2024,06:36:39,Homepage,view,369
J657089,C101487,P1023,01-08-2023,11:17:20,Checkout,drop off,63
J792262,C101493,P1003,23-10-2022,21:42:17,Checkout,drop off,42
J748348,C100644,P1025,07-10-2025,18:42:30,Product Page,view,61
J670891,C100989,P1004,18-06-2022,01:35:26,Checkout,drop off,86
J530673,C101172,P1025,29-04-2024,03:14:21,Checkout,drop off,102
J913788,C102379,P1014,12-06-2023,08:35:14,Checkout,drop off,218
J461486,C101632,P1010,01-10-2023,04:20:54,Product Page,view,387
J380287,C101823,P1018,01-05-2023,19:33:59,Homepage,view,57
J826917,C102739,P1022,17-06-2025,03:08:31,Product Page,view,88
J756690,C100048,P1024,25-10-2024,09:54:14,Product Page,view,250
J299610,C102669,P1021,14-08-2023,02:48:00,Homepage,view,349
J482893,C101691,P1017,07-04-2024,06:47:52,Homepage,view,147
J889539,C100981,P1008,19-06-2022,08:44:58,Checkout,drop off,335
J527197,C102072,P1010,09-11-2025,20:12:35,Product Page,view,32
J608658,C100043,P1011,19-01-2025,02:22:33,Homepage,view,128
J196507,C100935,P1014,27-05-2024,06:25:13,Homepage,view,122
J719703,C102295,P1017,13-03-2022,02:11:25,Checkout,drop off,392
J814416,C101552,P1010,01-02-2025,20:36:11,Product Page,view,128
J333392,C100878,P1009,28-06-2022,05:56:10,Checkout,drop off,389
J492137,C101316,P1002,08-12-2024,13:26:14,Product Page,view,123
J643284,C102443,P1023,19-03-2022,19:37:51,Checkout,drop off,191
J190661,C101243,P1021,15-06-2025,15:05:09,Homepage,view,284
J603949,C102656,P1011,06-01-2022,14:53:51,Product Page,view,160
J286261,C101860,P1022,20-03-2025,07:44:02,Homepage,view,188
J914916,C101603,P1020,18-08-2024,21:36:41,Homepage,view,94
J208109,C100270,P1018,05-12-2025,15:34:24,Homepage,view,202
J434938,C101760,P1019,07-04-2024,11:34:42,Product Page,view,61
J988712,C100849,P1013,07-11-2023,16:10:45,Checkout,drop off,46
J611838,C101095,P1025,26-09-2025,07:08:05,Homepage,view,203
J470169,C102762,P1014,19-11-2023,01:12:37,Homepage,view,42
J592422,C102591,P1010,21-03-2024,23:45:41,Homepage,view,50
J588814,C102372,P1022,11-03-2022,20:14:58,Product Page,view,229
J178313,C100356,P1003,13-01-2025,09:55:49,Checkout,drop off,166
J581948,C100453,P1005,03-09-2023,19:41:45,Homepage,view,166
J604311,C100534,P1009,29-03-2023,22:12:24,Homepage,view,374
J562522,C100501,P1005,18-03-2022,20:39:09,Checkout,drop off,200
J756650,C102438,P1001,04-02-2023,23:37:11,Homepage,view,245
J670428,C100675,P1012,10-04-2025,04:43:35,Homepage,view,75
J112226,C100796,P1022,31-03-2024,02:57:37,Checkout,drop off,374
J148467,C102464,P1008,14-07-2025,02:24:21,Product Page,view,362
J565292,C100075,P1016,22-11-2022,02:09:01,Checkout,drop off,383
J796583,C100309,P1023,25-11-2024,09:37:10,Checkout,drop off,348
J667401,C102957,P1014,01-09-2025,08:50:48,Product Page,view,57
J335186,C100850,P1021,21-05-2025,10:06:31,Product Page,view,93
J240701,C100124,P1013,14-01-2022,07:45:37,Product Page,view,380
J454977,C102009,P1022,08-02-2022,21:57:27,Checkout,drop off,294
J567574,C100718,P1021,08-05-2025,08:42:36,Homepage,view,126
J987542,C100395,P1023,11-04-2022,15:49:19,Product Page,view,329
J170805,C100420,P1022,18-11-2024,17:13:20,Product Page,view,61
J235741,C100841,P1001,06-07-2024,01:54:23,Checkout,purchase,369
J223601,C100674,P1001,19-05-2024,03:01:43,Product Page,view,289
J436546,C100754,P1014,30-06-2022,02:25:51,Checkout,drop off,74
J789731,C102890,P1018,10-03-2022,13:18:53,Checkout,purchase,310
J758699,C101853,P1022,29-07-2025,01:11:35,Product Page,view,107
J197975,C100665,P1019,11-02-2024,08:22:54,Checkout,drop off,238
J577434,C100014,P1014,26-03-2025,08:29:25,Checkout,drop off,169
J285901,C101028,P1002,18-08-2024,15:15:39,Homepage,view,391
J538371,C101930,P1021,13-09-2022,01:39:36,Product Page,view,365
J115062,C101157,P1023,12-04-2025,12:33:38,Checkout,drop off,82
J706612,C101653,P1006,04-04-2025,05:49:03,Checkout,drop off,89
J164145,C100041,P1006,22-09-2023,16:19:13,Homepage,view,294
J699125,C100047,P1018,23-04-2025,18:39:29,Homepage,view,310
J389637,C101187,P1022,08-03-2022,02:20:05,Product Page,view,381
J556647,C100283,P1014,09-08-2023,13:49:20,Checkout,drop off,251
J205485,C101962,P1017,20-08-2025,14:26:25,Product Page,view,66
J836579,C101372,P1005,18-03-2024,23:39:38,Product Page,view,118
J994343,C100824,P1018,14-12-2025,04:17:12,Homepage,view,322
J303546,C102869,P1001,20-10-2022,00:24:19,Checkout,drop off,44
J328267,C101370,P1004,25-05-2022,18:09:32,Product Page,view,355
J944877,C101451,P1015,25-07-2024,15:57:33,Checkout,purchase,286
J152473,C100203,P1010,22-08-2025,21:10:01,Product Page,view,210
J498081,C101019,P1014,14-07-2022,12:05:42,Product Page,view,176
J435184,C102859,P1018,28-06-2023,20:00:55,Homepage,view,160
J548166,C102244,P1010,16-04-2024,07:37:53,Checkout,drop off,384
J520195,C101647,P1014,02-04-2023,23:57:53,Product Page,view,385
J151826,C102600,P1014,10-11-2024,08:53:41,Checkout,purchase,394
J447558,C100273,P1002,05-08-2022,20:43:18,Homepage,view,284
J990333,C100118,P1008,28-05-2022,12:24:18,Product Page,view,39
J271689,C102599,P1024,05-05-2025,19:14:04,Homepage,view,79
J272277,C100336,P1018,28-07-2023,06:54:35,Product Page,view,143
J364176,C100964,P1025,07-03-2023,19:10:24,Product Page,view,175
J476867,C100342,P1013,07-06-2022,21:19:51,Product Page,view,301
J387218,C101876,P1017,07-03-2023,23:09:52,Product Page,view,327
J311136,C102035,P1012,02-01-2025,20:13:34,Product Page,view,319
J725855,C100399,P1007,12-10-2022,22:04:36,Checkout,drop off,127
J205715,C100699,P1004,03-07-2023,22:32:18,Product Page,view,302
J843147,C102838,P1016,22-12-2025,11:24:27,Homepage,view,221
J724160,C102491,P1012,01-04-2025,14:47:32,Product Page,view,71
J796684,C102155,P1003,16-04-2025,09:37:07,Homepage,view,41
J479446,C102680,P1016,31-12-2022,06:06:22,Checkout,drop off,252
J618221,C102939,P1004,26-11-2022,13:55:53,Homepage,view,314
J354477,C100096,P1002,30-04-2024,04:15:25,Homepage,view,268
J576773,C100326,P1020,29-07-2023,08:27:40,Product Page,view,109
J280727,C100932,P1010,17-02-2024,02:53:51,Homepage,view,205
J296976,C100635,P1008,05-04-2025,12:45:47,Product Page,view,253
J804690,C100271,P1009,17-06-2022,20:19:45,Product Page,view,299
J134570,C101161,P1023,14-03-2023,17:21:00,Product Page,view,224
J152850,C100244,P1007,11-12-2024,03:21:20,Checkout,drop off,228
J230028,C102236,P1011,18-04-2022,18:10:02,Checkout,drop off,338
J992758,C102084,P1012,01-06-2023,21:17:02,Checkout,purchase,274
J969835,C102845,P1017,28-01-2024,22:17:13,Homepage,view,302
J119746,C100201,P1008,04-02-2023,11:01:11,Homepage,view,181
J468676,C100460,P1020,24-10-2025,09:27:44,Checkout,drop off,38
J535827,C101851,P1025,20-06-2022,13:20:07,Homepage,view,313
J307327,C100021,P1024,17-02-2025,08:36:09,Homepage,view,372
J698557,C100577,P1021,15-10-2022,06:27:18,Checkout,drop off,192
J395912,C102502,P1020,07-02-2023,09:30:05,Checkout,drop off,149
J286106,C100950,P1008,17-06-2024,12:08:23,Homepage,view,205
J758238,C101198,P1015,18-09-2024,01:58:34,Homepage,view,260
J799075,C101790,P1023,03-10-2025,19:42:20,Homepage,view,246
J426819,C102131,P1002,06-06-2025,11:23:28,Product Page,view,365
J765393,C101572,P1021,22-12-2025,05:38:07,Checkout,drop off,183
J723800,C100368,P1013,13-08-2023,10:00:57,Homepage,view,56
J442054,C102681,P1016,13-12-2022,03:05:22,Homepage,view,75
J995497,C101413,P1008,25-10-2025,08:59:29,Product Page,view,280
J205305,C100849,P1003,30-04-2023,07:12:27,Checkout,drop off,33
J871432,C102043,P1019,18-01-2023,08:27:20,Homepage,view,237
J634576,C102327,P1005,19-04-2025,01:21:51,Product Page,view,164
J861182,C102708,P1020,05-11-2024,22:47:49,Homepage,view,325
J677893,C102244,P1003,16-01-2022,10:13:58,Product Page,view,65
J931636,C100454,P1016,05-04-2023,10:20:46,Checkout,drop off,363
J717466,C102999,P1001,20-01-2023,02:13:27,Product Page,view,343
J155890,C102340,P1003,20-12-2025,06:23:53,Homepage,view,173
J899823,C101458,P1013,21-12-2023,23:36:54,Product Page,view,337
J804179,C102425,P1023,04-12-2023,01:39:28,Homepage,view,252
J185957,C102844,P1012,10-10-2025,22:13:46,Checkout,drop off,40
J732724,C101470,P1017,24-05-2023,05:51:14,Product Page,view,69
J215586,C102279,P1004,01-06-2025,14:11:46,Checkout,drop off,84
J864740,C101271,P1015,12-01-2022,18:35:05,Checkout,drop off,113
J834817,C100158,P1012,18-06-2023,20:18:45,Checkout,drop off,60
J151400,C102318,P1005,20-09-2022,13:00:31,Homepage,view,160
J446653,C101217,P1023,14-02-2022,05:49:59,Homepage,view,214
J482016,C100094,P1011,20-03-2023,21:56:46,Homepage,view,143
J188387,C100911,P1006,03-11-2023,07:11:32,Homepage,view,339
J310315,C102078,P1021,14-05-2023,06:41:10,Product Page,view,241
J614291,C101905,P1009,24-11-2024,06:22:36,Product Page,view,267
J534107,C101707,P1020,31-10-2023,12:45:06,Homepage,view,57
J615209,C100886,P1023,08-11-2025,05:04:34,Product Page,view,177
J871474,C102454,P1010,27-05-2024,12:25:39,Product Page,view,204
J276226,C101840,P1004,27-06-2025,17:49:16,Homepage,view,203
J420087,C102468,P1017,29-11-2025,00:43:07,Homepage,view,229
J274938,C102715,P1012,26-01-2024,16:19:51,Product Page,view,323
J719629,C100977,P1010,06-12-2022,09:40:44,Product Page,view,203
J177627,C102635,P1008,14-11-2022,17:49:29,Product Page,view,165
J992054,C100151,P1010,01-01-2024,01:51:37,Product Page,view,388
J157460,C100259,P1008,20-01-2022,23:04:43,Checkout,drop off,95
J764882,C101547,P1005,13-08-2025,09:43:46,Homepage,view,243
J784219,C101239,P1010,30-10-2024,12:45:41,Homepage,view,287
J957486,C100017,P1012,24-09-2023,09:29:16,Homepage,view,332
J533510,C101980,P1005,10-06-2024,02:57:45,Checkout,drop off,293
J588053,C101910,P1012,25-06-2023,06:13:17,Checkout,purchase,101
J205258,C102174,P1010,12-02-2025,08:57:17,Homepage,view,248
J114667,C100220,P1010,22-10-2023,10:15:34,Product Page,view,41
J744749,C102545,P1022,13-11-2024,10:30:52,Product Page,view,72
J493322,C100438,P1022,09-04-2023,21:48:44,Checkout,drop off,63
J922676,C100392,P1014,23-02-2025,14:45:12,Product Page,view,241
J843858,C102247,P1012,15-07-2025,12:21:52,Checkout,drop off,211
J583926,C102763,P1021,18-08-2025,03:44:14,Homepage,view,219
J206749,C102980,P1013,09-10-2022,07:09:47,Homepage,view,114
