Engagement_ID,Content_ID,Content_Type,Likes,Engagement_Date,Campaign_ID,Product_ID,Views,Clicks
E379P1005,CT379P1005,Video,67,15-01-2023,CAM3127,P1005,4096,197
E379P1006,CT379P1006,Video,155,15-01-2023,CAM5966,P1006,7896,320
E379P1007,CT379P1007,Video,69,15-01-2023,CAM5535,P1007,4315,165
E379P1008,CT379P1008,Video,120,15-01-2023,CAM4686,P1008,11324,391
E379P1009,CT379P1009,Blog,154,15-01-2023,CAM5205,P1009,9079,262
E379P1010,CT379P1010,Blog,171,15-01-2023,CAM2784,P1010,11273,445
E379P1011,CT379P1011,Social Media,98,15-01-2023,CAM1514,P1011,10000,314
E379P1012,CT379P1012,Social Media,113,15-01-2023,CAM5088,P1012,4952,203
E379P1013,CT379P1013,Blog,120,15-01-2023,CAM1386,P1013,7268,345
E379P1014,CT379P1014,Blog,88,15-01-2023,CAM7313,P1014,11612,288
E379P1015,CT379P1015,Video,82,15-01-2023,CAM9595,P1015,8133,168
E379P1016,CT379P1016,Blog,175,15-01-2023,CAM2304,P1016,9496,366
E379P1017,CT379P1017,Blog,107,15-01-2023,CAM6179,P1017,11766,295
E379P1018,CT379P1018,Video,76,15-01-2023,CAM3012,P1018,5689,251
E379P1019,CT379P1019,Social Media,125,15-01-2023,CAM5372,P1019,8029,314
E379P1020,CT379P1020,Blog,90,15-01-2023,CAM3859,P1020,5850,198
E379P1021,CT379P1021,Social Media,196,15-01-2023,CAM4233,P1021,10199,341
E379P1022,CT379P1022,Video,104,15-01-2023,CAM6090,P1022,7097,190
E379P1023,CT379P1023,Video,56,15-01-2023,CAM6250,P1023,5970,122
E379P1024,CT379P1024,Video,128,15-01-2023,CAM3871,P1024,9775,310
E379P1025,CT379P1025,Video,296,15-01-2023,CAM1869,P1025,11431,517
E380P1001,CT380P1001,Blog,80,16-01-2023,CAM9759,P1001,9335,265
E380P1002,CT380P1002,Video,85,16-01-2023,CAM5025,P1002,7941,173
E380P1003,CT380P1003,Blog,101,16-01-2023,CAM4472,P1003,6302,246
E380P1004,CT380P1004,Social Media,121,16-01-2023,CAM6931,P1004,7276,284
E380P1005,CT380P1005,Social Media,79,16-01-2023,CAM2008,P1005,7611,250
E380P1006,CT380P1006,Social Media,134,16-01-2023,CAM7739,P1006,6818,291
E380P1007,CT380P1007,Video,170,16-01-2023,CAM1848,P1007,9862,397
E380P1008,CT380P1008,Social Media,132,16-01-2023,CAM3832,P1008,4947,228
E380P1009,CT380P1009,Video,165,16-01-2023,CAM4443,P1009,10578,496
E380P1010,CT380P1010,Social Media,164,16-01-2023,CAM5295,P1010,8292,410
E380P1011,CT380P1011,Video,97,16-01-2023,CAM3054,P1011,6296,190
E380P1012,CT380P1012,Social Media,185,16-01-2023,CAM1038,P1012,10873,435
E380P1013,CT380P1013,Blog,192,16-01-2023,CAM9303,P1013,10401,424
E380P1014,CT380P1014,Video,163,16-01-2023,CAM2195,P1014,7640,374
E380P1015,CT380P1015,Blog,113,16-01-2023,CAM8589,P1015,7136,300
E380P1016,CT380P1016,Social Media,130,16-01-2023,CAM6198,P1016,7504,289
E380P1017,CT380P1017,Blog,73,16-01-2023,CAM5266,P1017,4198,131
E380P1018,CT380P1018,Video,98,16-01-2023,CAM5414,P1018,4631,197
E380P1019,CT380P1019,Blog,125,16-01-2023,CAM7578,P1019,9378,387
E380P1020,CT380P1020,Blog,83,16-01-2023,CAM2568,P1020,4258,169
E380P1021,CT380P1021,Social Media,159,16-01-2023,CAM8202,P1021,8484,365
E380P1022,CT380P1022,Blog,95,16-01-2023,CAM2946,P1022,5977,178
E380P1023,CT380P1023,Blog,119,16-01-2023,CAM5100,P1023,8053,290
E380P1024,CT380P1024,Social Media,184,16-01-2023,CAM1269,P1024,7481,349
E380P1025,CT380P1025,Social Media,68,16-01-2023,CAM3701,P1025,8116,224
E381P1001,CT381P1001,Blog,63,17-01-2023,CAM8736,P1001,6688,155
E381P1002,CT381P1002,Video,119,17-01-2023,CAM4095,P1002,11220,391
E381P1003,CT381P1003,Video,74,17-01-2023,CAM4427,P1003,11500,239
E381P1004,CT381P1004,Video,93,17-01-2023,CAM3329,P1004,6370,269
E381P1005,CT381P1005,Social Media,100,17-01-2023,CAM7024,P1005,4282,200
E381P1006,CT381P1006,Video,210,17-01-2023,CAM3419,P1006,8445,406
E381P1007,CT381P1007,Video,137,17-01-2023,CAM6654,P1007,10503,305
E381P1008,CT381P1008,Blog,128,17-01-2023,CAM4980,P1008,9695,352
E381P1009,CT381P1009,Blog,170,17-01-2023,CAM1483,P1009,11766,440
E381P1010,CT381P1010,Social Media,149,17-01-2023,CAM9267,P1010,11455,463
E381P1011,CT381P1011,Video,139,17-01-2023,CAM9695,P1011,10549,322
E381P1012,CT381P1012,Blog,127,17-01-2023,CAM6572,P1012,6378,277
E381P1013,CT381P1013,Social Media,145,17-01-2023,CAM4969,P1013,10209,259
E381P1014,CT381P1014,Social Media,141,17-01-2023,CAM2166,P1014,11787,393
E381P1015,CT381P1015,Video,183,17-01-2023,CAM9562,P1015,11228,427
E381P1016,CT381P1016,Social Media,133,17-01-2023,CAM1290,P1016,7747,248
E381P1017,CT381P1017,Video,167,17-01-2023,CAM3578,P1017,9802,417
E381P1018,CT381P1018,Video,134,17-01-2023,CAM1058,P1018,8097,326
E381P1019,CT381P1019,Social Media,136,17-01-2023,CAM9316,P1019,6668,315
E381P1020,CT381P1020,Video,130,17-01-2023,CAM1875,P1020,9755,299
E381P1021,CT381P1021,Blog,129,17-01-2023,CAM1566,P1021,11473,419
E381P1022,CT381P1022,Blog,184,17-01-2023,CAM1747,P1022,10253,310
E381P1023,CT381P1023,Blog,131,17-01-2023,CAM8581,P1023,7225,231
E381P1024,CT381P1024,Video,61,17-01-2023,CAM5254,P1024,7684,201
E381P1025,CT381P1025,Blog,179,17-01-2023,CAM3748,P1025,10867,299
E382P1001,CT382P1001,Video,53,18-01-2023,CAM5405,P1001,4490,109
E382P1002,CT382P1002,Blog,61,18-01-2023,CAM8926,P1002,4122,166
E382P1003,CT382P1003,Social Media,117,18-01-2023,CAM1006,P1003,4999,236
E382P1004,CT382P1004,Blog,38,18-01-2023,CAM7513,P1004,5519,121
E382P1005,CT382P1005,Social Media,234,18-01-2023,CAM2179,P1005,10280,486
E382P1006,CT382P1006,Blog,170,18-01-2023,CAM8103,P1006,9069,349
E382P1007,CT382P1007,Video,131,18-01-2023,CAM7801,P1007,5023,247
E382P1008,CT382P1008,Blog,84,18-01-2023,CAM9007,P1008,9399,265
E382P1009,CT382P1009,Video,107,18-01-2023,CAM7886,P1009,11380,302
E382P1010,CT382P1010,Blog,106,18-01-2023,CAM9908,P1010,8704,209
E382P1011,CT382P1011,Blog,83,18-01-2023,CAM1187,P1011,7166,166
E382P1012,CT382P1012,Social Media,37,18-01-2023,CAM9599,P1012,4020,89
E382P1013,CT382P1013,Social Media,68,18-01-2023,CAM1765,P1013,6820,172
E382P1014,CT382P1014,Blog,95,18-01-2023,CAM7278,P1014,4723,213
E382P1015,CT382P1015,Blog,138,18-01-2023,CAM7189,P1015,8845,365
E382P1016,CT382P1016,Social Media,64,18-01-2023,CAM4852,P1016,4267,188
E382P1017,CT382P1017,Blog,56,18-01-2023,CAM5926,P1017,5202,166
E382P1018,CT382P1018,Video,150,18-01-2023,CAM8769,P1018,8903,401
E382P1019,CT382P1019,Video,36,18-01-2023,CAM2004,P1019,5452,115
E382P1020,CT382P1020,Video,157,18-01-2023,CAM8424,P1020,9526,320
E382P1021,CT382P1021,Blog,188,18-01-2023,CAM5188,P1021,10799,388
E382P1022,CT382P1022,Video,62,18-01-2023,CAM3636,P1022,5537,201
E382P1023,CT382P1023,Video,122,18-01-2023,CAM9733,P1023,11832,245
E382P1024,CT382P1024,Video,94,18-01-2023,CAM1998,P1024,4555,190
E382P1025,CT382P1025,Social Media,138,18-01-2023,CAM8021,P1025,8421,362
E383P1001,CT383P1001,Video,122,19-01-2023,CAM8370,P1001,8237,298
E383P1002,CT383P1002,Social Media,87,19-01-2023,CAM4685,P1002,11623,239
E383P1003,CT383P1003,Video,198,19-01-2023,CAM5579,P1003,9110,353
E383P1004,CT383P1004,Blog,292,19-01-2023,CAM4562,P1004,10285,493
E383P1005,CT383P1005,Video,169,19-01-2023,CAM6152,P1005,10205,366
E383P1006,CT383P1006,Blog,50,19-01-2023,CAM5735,P1006,6051,160
E383P1007,CT383P1007,Blog,129,19-01-2023,CAM1406,P1007,8040,363
E383P1008,CT383P1008,Blog,130,19-01-2023,CAM8585,P1008,7366,282
E383P1009,CT383P1009,Video,30,19-01-2023,CAM6726,P1009,4368,87
E383P1010,CT383P1010,Social Media,93,19-01-2023,CAM8113,P1010,8321,231
E383P1011,CT383P1011,Video,110,19-01-2023,CAM4454,P1011,7713,337
E383P1012,CT383P1012,Video,84,19-01-2023,CAM3311,P1012,10800,261
E383P1013,CT383P1013,Video,77,19-01-2023,CAM9305,P1013,6570,141
E383P1014,CT383P1014,Blog,74,19-01-2023,CAM7361,P1014,6072,137
E383P1015,CT383P1015,Social Media,155,19-01-2023,CAM1867,P1015,6865,278
E383P1016,CT383P1016,Social Media,157,19-01-2023,CAM1213,P1016,7294,266
E383P1017,CT383P1017,Video,230,19-01-2023,CAM2295,P1017,10881,507
E383P1018,CT383P1018,Blog,54,19-01-2023,CAM5957,P1018,5340,133
E383P1019,CT383P1019,Video,119,19-01-2023,CAM6219,P1019,7894,324
E383P1020,CT383P1020,Blog,160,19-01-2023,CAM3187,P1020,9964,475
E383P1021,CT383P1021,Blog,94,19-01-2023,CAM1012,P1021,9715,225
E383P1022,CT383P1022,Social Media,132,19-01-2023,CAM8436,P1022,11262,404
E383P1023,CT383P1023,Video,259,19-01-2023,CAM3108,P1023,9331,438
E383P1024,CT383P1024,Video,87,19-01-2023,CAM4309,P1024,5054,151
E383P1025,CT383P1025,Blog,69,19-01-2023,CAM7470,P1025,9798,229
E384P1001,CT384P1001,Video,172,20-01-2023,CAM7867,P1001,10859,350
E384P1002,CT384P1002,Blog,80,20-01-2023,CAM6733,P1002,7922,182
E384P1003,CT384P1003,Social Media,228,20-01-2023,CAM6499,P1003,11800,533
E384P1004,CT384P1004,Blog,97,20-01-2023,CAM6616,P1004,6425,251
E384P1005,CT384P1005,Video,78,20-01-2023,CAM9820,P1005,6178,182
E384P1006,CT384P1006,Video,254,20-01-2023,CAM8903,P1006,11490,517
E384P1007,CT384P1007,Blog,129,20-01-2023,CAM7357,P1007,6809,275
E384P1008,CT384P1008,Social Media,96,20-01-2023,CAM5082,P1008,8939,187
E384P1009,CT384P1009,Video,132,20-01-2023,CAM1278,P1009,10164,428
E384P1010,CT384P1010,Social Media,207,20-01-2023,CAM8207,P1010,8514,352
E384P1011,CT384P1011,Blog,89,20-01-2023,CAM7225,P1011,4940,150
E384P1012,CT384P1012,Video,52,20-01-2023,CAM8989,P1012,6827,165
E384P1013,CT384P1013,Video,129,20-01-2023,CAM2233,P1013,10305,252
E384P1014,CT384P1014,Social Media,93,20-01-2023,CAM6645,P1014,5131,158
E384P1015,CT384P1015,Video,99,20-01-2023,CAM2501,P1015,6923,186
E384P1016,CT384P1016,Social Media,112,20-01-2023,CAM1283,P1016,9040,214
E384P1017,CT384P1017,Social Media,127,20-01-2023,CAM2426,P1017,9569,244
E384P1018,CT384P1018,Video,174,20-01-2023,CAM1877,P1018,8100,336
E384P1019,CT384P1019,Social Media,77,20-01-2023,CAM1950,P1019,6445,134
E384P1020,CT384P1020,Blog,201,20-01-2023,CAM5309,P1020,8494,409
E384P1021,CT384P1021,Video,86,20-01-2023,CAM5090,P1021,6536,184
E384P1022,CT384P1022,Social Media,85,20-01-2023,CAM9171,P1022,8111,268
E384P1023,CT384P1023,Blog,214,20-01-2023,CAM5659,P1023,9678,372
E384P1024,CT384P1024,Video,142,20-01-2023,CAM2541,P1024,10252,249
E384P1025,CT384P1025,Social Media,109,20-01-2023,CAM9040,P1025,9439,320
E385P1001,CT385P1001,Video,101,21-01-2023,CAM9188,P1001,7698,209
E385P1002,CT385P1002,Blog,92,21-01-2023,CAM7403,P1002,7842,187
E385P1003,CT385P1003,Video,113,21-01-2023,CAM1396,P1003,10776,291
E385P1004,CT385P1004,Social Media,239,21-01-2023,CAM6498,P1004,11755,488
E385P1005,CT385P1005,Social Media,60,21-01-2023,CAM1663,P1005,5293,172
E385P1006,CT385P1006,Blog,124,21-01-2023,CAM7187,P1006,11140,327
E385P1007,CT385P1007,Blog,108,21-01-2023,CAM2672,P1007,5753,190
E385P1008,CT385P1008,Social Media,62,21-01-2023,CAM8617,P1008,6366,191
E385P1009,CT385P1009,Blog,163,21-01-2023,CAM5196,P1009,9031,446
E385P1010,CT385P1010,Social Media,120,21-01-2023,CAM5133,P1010,5293,204
E385P1011,CT385P1011,Video,153,21-01-2023,CAM3983,P1011,7323,348
E385P1012,CT385P1012,Video,90,21-01-2023,CAM9454,P1012,5614,163
E385P1013,CT385P1013,Social Media,132,21-01-2023,CAM3916,P1013,8226,396
E385P1014,CT385P1014,Blog,52,21-01-2023,CAM5055,P1014,4806,164
E385P1015,CT385P1015,Social Media,121,21-01-2023,CAM5867,P1015,8749,355
E385P1016,CT385P1016,Social Media,99,21-01-2023,CAM6359,P1016,8183,227
E385P1017,CT385P1017,Video,63,21-01-2023,CAM5256,P1017,4037,156
E385P1018,CT385P1018,Video,199,21-01-2023,CAM7815,P1018,8245,340
E385P1019,CT385P1019,Video,120,21-01-2023,CAM2884,P1019,9369,275
E385P1020,CT385P1020,Blog,93,21-01-2023,CAM8473,P1020,6865,249
E385P1021,CT385P1021,Blog,93,21-01-2023,CAM4219,P1021,9579,204
E385P1022,CT385P1022,Social Media,149,21-01-2023,CAM3089,P1022,8472,323
E385P1023,CT385P1023,Social Media,86,21-01-2023,CAM9794,P1023,7257,224
E385P1024,CT385P1024,Blog,52,21-01-2023,CAM6973,P1024,5480,173
E385P1025,CT385P1025,Social Media,93,21-01-2023,CAM6781,P1025,7156,209
E386P1001,CT386P1001,Blog,138,22-01-2023,CAM2690,P1001,7966,256
E386P1002,CT386P1002,Blog,140,22-01-2023,CAM5798,P1002,11420,453
E386P1003,CT386P1003,Social Media,214,22-01-2023,CAM2302,P1003,9918,455
E386P1004,CT386P1004,Social Media,123,22-01-2023,CAM4855,P1004,6131,274
E386P1005,CT386P1005,Social Media,109,22-01-2023,CAM1134,P1005,7992,284
E386P1006,CT386P1006,Blog,55,22-01-2023,CAM8248,P1006,5222,125
E386P1007,CT386P1007,Video,241,22-01-2023,CAM9223,P1007,10272,420
E386P1008,CT386P1008,Blog,117,22-01-2023,CAM2574,P1008,8311,214
E386P1009,CT386P1009,Video,123,22-01-2023,CAM1229,P1009,9768,277
E386P1010,CT386P1010,Social Media,76,22-01-2023,CAM3621,P1010,10741,215
E386P1011,CT386P1011,Video,70,22-01-2023,CAM5283,P1011,6095,225
E386P1012,CT386P1012,Video,104,22-01-2023,CAM5840,P1012,5194,198
E386P1013,CT386P1013,Video,50,22-01-2023,CAM7894,P1013,4368,107
E386P1014,CT386P1014,Social Media,116,22-01-2023,CAM6226,P1014,7196,213
E386P1015,CT386P1015,Blog,126,22-01-2023,CAM3762,P1015,11115,373
E386P1016,CT386P1016,Video,106,22-01-2023,CAM3923,P1016,7018,256
E386P1017,CT386P1017,Blog,60,22-01-2023,CAM6981,P1017,9292,198
E386P1018,CT386P1018,Blog,207,22-01-2023,CAM9612,P1018,11432,415
E386P1019,CT386P1019,Blog,118,22-01-2023,CAM1000,P1019,11071,391
E386P1020,CT386P1020,Social Media,42,22-01-2023,CAM3519,P1020,3948,118
E386P1021,CT386P1021,Social Media,302,22-01-2023,CAM8848,P1021,10999,540
E386P1022,CT386P1022,Social Media,130,22-01-2023,CAM3532,P1022,6013,262
E386P1023,CT386P1023,Blog,130,22-01-2023,CAM8443,P1023,4603,217
E386P1024,CT386P1024,Blog,59,22-01-2023,CAM7948,P1024,4854,106
E386P1025,CT386P1025,Blog,277,22-01-2023,CAM8657,P1025,11321,477
E387P1001,CT387P1001,Blog,177,23-01-2023,CAM7001,P1001,8826,426
E387P1002,CT387P1002,Social Media,90,23-01-2023,CAM2110,P1002,7415,163
E387P1003,CT387P1003,Blog,180,23-01-2023,CAM3078,P1003,11409,567
E387P1004,CT387P1004,Blog,200,23-01-2023,CAM6050,P1004,9806,412
E387P1005,CT387P1005,Video,99,23-01-2023,CAM9813,P1005,5937,236
E387P1006,CT387P1006,Video,71,23-01-2023,CAM4280,P1006,7009,204
E387P1007,CT387P1007,Social Media,237,23-01-2023,CAM8984,P1007,11163,418
E387P1008,CT387P1008,Blog,115,23-01-2023,CAM1868,P1008,7417,285
E387P1009,CT387P1009,Blog,152,23-01-2023,CAM4928,P1009,11808,286
E387P1010,CT387P1010,Video,121,23-01-2023,CAM8463,P1010,8581,265
E387P1011,CT387P1011,Video,135,23-01-2023,CAM7553,P1011,5857,273
E387P1012,CT387P1012,Blog,144,23-01-2023,CAM8121,P1012,6723,265
E387P1013,CT387P1013,Video,61,23-01-2023,CAM8999,P1013,4994,199
E387P1014,CT387P1014,Blog,115,23-01-2023,CAM7707,P1014,8661,227
E387P1015,CT387P1015,Social Media,67,23-01-2023,CAM1935,P1015,5054,142
E387P1016,CT387P1016,Social Media,146,23-01-2023,CAM6369,P1016,11812,341
E387P1017,CT387P1017,Social Media,83,23-01-2023,CAM9323,P1017,5965,235
E387P1018,CT387P1018,Social Media,81,23-01-2023,CAM2325,P1018,5177,146
E387P1019,CT387P1019,Blog,86,23-01-2023,CAM8753,P1019,4857,179
E387P1020,CT387P1020,Social Media,85,23-01-2023,CAM5929,P1020,6028,213
E387P1021,CT387P1021,Video,174,23-01-2023,CAM1703,P1021,10861,457
E387P1022,CT387P1022,Blog,59,23-01-2023,CAM9466,P1022,4509,168
E387P1023,CT387P1023,Blog,127,23-01-2023,CAM9081,P1023,9077,275
E387P1024,CT387P1024,Social Media,172,23-01-2023,CAM1368,P1024,6333,314
E387P1025,CT387P1025,Social Media,87,23-01-2023,CAM9154,P1025,8530,287
E388P1001,CT388P1001,Social Media,205,24-01-2023,CAM6272,P1001,7617,349
E388P1002,CT388P1002,Social Media,98,24-01-2023,CAM3111,P1002,9697,287
E388P1003,CT388P1003,Social Media,135,24-01-2023,CAM7121,P1003,8197,248
E388P1004,CT388P1004,Social Media,167,24-01-2023,CAM5399,P1004,9378,328
E388P1005,CT388P1005,Blog,217,24-01-2023,CAM2702,P1005,9412,419
E388P1006,CT388P1006,Blog,158,24-01-2023,CAM4458,P1006,8317,339
E388P1007,CT388P1007,Blog,154,24-01-2023,CAM5807,P1007,8842,404
E388P1008,CT388P1008,Blog,166,24-01-2023,CAM3218,P1008,7620,331
E388P1009,CT388P1009,Video,99,24-01-2023,CAM8347,P1009,8388,196
E388P1010,CT388P1010,Video,63,24-01-2023,CAM1829,P1010,5730,167
E388P1011,CT388P1011,Video,167,24-01-2023,CAM3610,P1011,8576,379
E388P1012,CT388P1012,Video,122,24-01-2023,CAM7329,P1012,7643,274
E388P1013,CT388P1013,Social Media,201,24-01-2023,CAM9706,P1013,7070,343
E388P1014,CT388P1014,Social Media,67,24-01-2023,CAM1485,P1014,6680,200
E388P1015,CT388P1015,Blog,118,24-01-2023,CAM7841,P1015,5156,235
E388P1016,CT388P1016,Social Media,87,24-01-2023,CAM2318,P1016,7161,200
E388P1017,CT388P1017,Blog,80,24-01-2023,CAM1746,P1017,10452,213
E388P1018,CT388P1018,Social Media,44,24-01-2023,CAM8810,P1018,5923,146
E388P1019,CT388P1019,Video,102,24-01-2023,CAM4067,P1019,8379,282
E388P1020,CT388P1020,Video,195,24-01-2023,CAM6896,P1020,10405,473
E388P1021,CT388P1021,Video,103,24-01-2023,CAM6304,P1021,8546,259
E388P1022,CT388P1022,Social Media,167,24-01-2023,CAM7982,P1022,8894,411
E388P1023,CT388P1023,Video,146,24-01-2023,CAM9603,P1023,8898,249
E388P1024,CT388P1024,Social Media,95,24-01-2023,CAM8749,P1024,6102,242
E388P1025,CT388P1025,Blog,45,24-01-2023,CAM6626,P1025,5376,143
E389P1001,CT389P1001,Video,115,25-01-2023,CAM5084,P1001,8477,235
E389P1002,CT389P1002,Video,97,25-01-2023,CAM3232,P1002,7012,200
E389P1003,CT389P1003,Social Media,156,25-01-2023,CAM5688,P1003,11477,320
E389P1004,CT389P1004,Blog,99,25-01-2023,CAM6101,P1004,7645,257
E389P1005,CT389P1005,Video,91,25-01-2023,CAM4473,P1005,8729,183
E389P1006,CT389P1006,Video,95,25-01-2023,CAM2735,P1006,6459,222
E389P1007,CT389P1007,Social Media,81,25-01-2023,CAM2976,P1007,4780,170
E389P1008,CT389P1008,Video,100,25-01-2023,CAM6705,P1008,6485,233
E389P1009,CT389P1009,Social Media,104,25-01-2023,CAM9593,P1009,8134,300
E389P1010,CT389P1010,Social Media,78,25-01-2023,CAM3486,P1010,5264,210
E389P1011,CT389P1011,Video,85,25-01-2023,CAM8569,P1011,7658,170
E389P1012,CT389P1012,Blog,34,25-01-2023,CAM7183,P1012,5058,113
E389P1013,CT389P1013,Blog,172,25-01-2023,CAM7209,P1013,9627,393
E389P1014,CT389P1014,Blog,95,25-01-2023,CAM9515,P1014,4599,206
E389P1015,CT389P1015,Video,134,25-01-2023,CAM4659,P1015,8213,312
E389P1016,CT389P1016,Video,131,25-01-2023,CAM4366,P1016,9293,345
E389P1017,CT389P1017,Social Media,141,25-01-2023,CAM9736,P1017,7877,340
E389P1018,CT389P1018,Blog,135,25-01-2023,CAM7405,P1018,11442,301
E389P1019,CT389P1019,Video,95,25-01-2023,CAM8526,P1019,5103,209
E389P1020,CT389P1020,Social Media,134,25-01-2023,CAM1913,P1020,8874,259
E389P1021,CT389P1021,Social Media,101,25-01-2023,CAM7787,P1021,10892,313
E389P1022,CT389P1022,Social Media,63,25-01-2023,CAM8324,P1022,8036,199
E389P1023,CT389P1023,Blog,231,25-01-2023,CAM6263,P1023,11211,471
E389P1024,CT389P1024,Video,87,25-01-2023,CAM1325,P1024,6432,256
E389P1025,CT389P1025,Video,142,25-01-2023,CAM2017,P1025,8712,257
E390P1001,CT390P1001,Social Media,161,26-01-2023,CAM5947,P1001,5734,270
E390P1002,CT390P1002,Video,147,26-01-2023,CAM7937,P1002,8261,319
E390P1003,CT390P1003,Blog,157,26-01-2023,CAM3794,P1003,11317,335
E390P1004,CT390P1004,Video,121,26-01-2023,CAM9493,P1004,9288,329
E390P1005,CT390P1005,Social Media,85,26-01-2023,CAM4961,P1005,7047,236
E390P1006,CT390P1006,Blog,123,26-01-2023,CAM4865,P1006,8422,315
E390P1007,CT390P1007,Blog,111,26-01-2023,CAM3890,P1007,7303,217
E390P1008,CT390P1008,Social Media,112,26-01-2023,CAM3967,P1008,8696,354
E390P1009,CT390P1009,Blog,127,26-01-2023,CAM2665,P1009,7655,232
E390P1010,CT390P1010,Video,239,26-01-2023,CAM5423,P1010,8869,441
E390P1011,CT390P1011,Video,113,26-01-2023,CAM3057,P1011,6607,198
E390P1012,CT390P1012,Video,169,26-01-2023,CAM1896,P1012,10558,471
E390P1013,CT390P1013,Social Media,67,26-01-2023,CAM1545,P1013,5914,154
E390P1014,CT390P1014,Video,64,26-01-2023,CAM1047,P1014,5603,200
E390P1015,CT390P1015,Video,176,26-01-2023,CAM4405,P1015,10175,321
E390P1016,CT390P1016,Blog,79,26-01-2023,CAM7149,P1016,6606,187
E390P1017,CT390P1017,Video,73,26-01-2023,CAM2209,P1017,6612,180
E390P1018,CT390P1018,Social Media,170,26-01-2023,CAM9115,P1018,9130,357
E390P1019,CT390P1019,Blog,77,26-01-2023,CAM6898,P1019,4418,195
E390P1020,CT390P1020,Social Media,69,26-01-2023,CAM4731,P1020,5067,142
E390P1021,CT390P1021,Blog,126,26-01-2023,CAM4243,P1021,8454,385
E390P1022,CT390P1022,Video,172,26-01-2023,CAM6111,P1022,8845,421
E390P1023,CT390P1023,Social Media,139,26-01-2023,CAM3321,P1023,10838,335
E390P1024,CT390P1024,Blog,105,26-01-2023,CAM3760,P1024,7099,213
E390P1025,CT390P1025,Social Media,60,26-01-2023,CAM6901,P1025,7236,152
E391P1001,CT391P1001,Blog,62,27-01-2023,CAM2899,P1001,6982,149
E391P1002,CT391P1002,Video,78,27-01-2023,CAM9697,P1002,6834,262
E391P1003,CT391P1003,Social Media,114,27-01-2023,CAM3705,P1003,11710,281
E391P1004,CT391P1004,Blog,81,27-01-2023,CAM7128,P1004,6456,181
E391P1005,CT391P1005,Social Media,195,27-01-2023,CAM4694,P1005,9322,343
E391P1006,CT391P1006,Video,118,27-01-2023,CAM4929,P1006,6748,202
E391P1007,CT391P1007,Social Media,152,27-01-2023,CAM3520,P1007,10484,326
E391P1008,CT391P1008,Social Media,111,27-01-2023,CAM8188,P1008,11095,308
E391P1009,CT391P1009,Social Media,115,27-01-2023,CAM1693,P1009,7754,278
E391P1010,CT391P1010,Video,106,27-01-2023,CAM4416,P1010,4492,207
E391P1011,CT391P1011,Social Media,92,27-01-2023,CAM3060,P1011,6535,308
E391P1012,CT391P1012,Social Media,106,27-01-2023,CAM5733,P1012,9157,356
E391P1013,CT391P1013,Video,51,27-01-2023,CAM1429,P1013,4058,118
E391P1014,CT391P1014,Video,69,27-01-2023,CAM7756,P1014,5249,176
E391P1015,CT391P1015,Social Media,107,27-01-2023,CAM1637,P1015,8972,272
E391P1016,CT391P1016,Social Media,155,27-01-2023,CAM9140,P1016,9050,268
E391P1017,CT391P1017,Blog,49,27-01-2023,CAM1690,P1017,5642,140
E391P1018,CT391P1018,Blog,62,27-01-2023,CAM2049,P1018,7174,195
E391P1019,CT391P1019,Video,81,27-01-2023,CAM8689,P1019,11321,262
E391P1020,CT391P1020,Blog,82,27-01-2023,CAM6568,P1020,5226,220
E391P1021,CT391P1021,Blog,129,27-01-2023,CAM5935,P1021,11548,258
E391P1022,CT391P1022,Blog,154,27-01-2023,CAM9971,P1022,5821,261
E391P1023,CT391P1023,Blog,114,27-01-2023,CAM3584,P1023,9052,210
E391P1024,CT391P1024,Blog,198,27-01-2023,CAM5416,P1024,11059,357
E391P1025,CT391P1025,Video,55,27-01-2023,CAM6404,P1025,3954,163
E392P1001,CT392P1001,Social Media,70,28-01-2023,CAM3559,P1001,7760,186
E392P1002,CT392P1002,Blog,53,28-01-2023,CAM3154,P1002,6124,175
E392P1003,CT392P1003,Blog,30,28-01-2023,CAM8333,P1003,4643,94
